root_id	stable_id
1354373	TF318455
1345449	TF318463
1346241	TF318465
1352519	TF318466
1320001	TF318469
1348869	TF318474
1349254	TF318476
829325	TF318482
1336963	TF318483
1334140	TF318487
1349744	TF318492
1345817	TF318495
1295021	TF318497
1284656	TF318498
544606	TF318501
1355301	TF318502
1239980	TF318504
1104094	TF318505
1306536	TF318507
1342729	TF318511
1008212	TF318512
451792	TF318514
478366	TF318522
1346475	TF318523
1345281	TF318525
1298914	TF318526
1350213	TF318530
1346622	TF318535
1351349	TF318541
556843	TF318542
1353263	TF318544
1352477	TF318546
1345665	TF318547
1342793	TF318548
1302392	TF318550
1312772	TF318551
1334822	TF318554
1308556	TF318557
1339093	TF318558
1352867	TF318559
362916	TF318560
1334393	TF318562
878468	TF318563
1347378	TF318568
1174996	TF318571
537468	TF318574
1230678	TF318575
942302	TF318577
1026455	TF318578
1356281	TF318582
460253	TF318583
1349478	TF318587
1352705	TF318590
533257	TF318595
1347322	TF318597
1290604	TF318600
1351265	TF318602
998427	TF318609
982616	TF318610
1304737	TF318615
1349576	TF318618
1324301	TF318619
1260171	TF318622
1196914	TF318623
1349828	TF318632
1324371	TF318634
434541	TF318635
1337973	TF318637
688867	TF318638
803344	TF318650
1330937	TF318655
1214033	TF318656
1351253	TF318658
764066	TF318659
1354701	TF318666
1348337	TF318672
1239056	TF318673
1345401	TF318676
1350451	TF318685
979685	TF318686
1329676	TF318688
1320391	TF318689
1354445	TF318699
1348904	TF318702
1330352	TF318705
1305277	TF318708
1349968	TF318709
1348288	TF318710
1347644	TF318718
1340344	TF318722
1352717	TF318723
846572	TF318729
738985	TF318732
766523	TF318734
1041196	TF318736
1343849	TF318737
1327830	TF318741
1333378	TF318742
1139151	TF318743
1351643	TF318746
1339163	TF318747
1342721	TF318749
1347455	TF318751
499669	TF318755
1355206	TF318766
281131	TF318770
1294057	TF318771
1050102	TF318780
1342569	TF318782
1348708	TF318784
1333582	TF318785
916489	TF318787
1337713	TF318791
1353041	TF318793
1345697	TF318794
1288015	TF318801
1346979	TF318804
1350199	TF318805
1336743	TF318807
931744	TF318817
665783	TF318821
1234844	TF318826
1027625	TF318828
1339023	TF318830
1328740	TF318831
1356470	TF318833
1356610	TF318834
1356256	TF318835
826495	TF318837
1344593	TF318839
1353449	TF318840
552983	TF318841
1319941	TF318842
1354475	TF318845
1341793	TF318846
1351409	TF318847
1281415	TF318849
1254276	TF318850
1351367	TF318851
1293007	TF318855
1346257	TF318859
1340650	TF318861
1353467	TF318862
1305357	TF318864
1355021	TF318867
1334987	TF318868
1345585	TF318870
1348274	TF318871
1348099	TF318872
1350675	TF318873
1025285	TF318874
1089185	TF318876
1354091	TF318878
1000938	TF318884
1263713	TF318885
1343297	TF318887
1351907	TF318890
1346145	TF318891
1282285	TF318893
1355186	TF318894
1059674	TF318899
1341865	TF318900
1355151	TF318903
1353383	TF318904
1320601	TF318905
1058900	TF318907
1347231	TF318910
1349800	TF318914
1352765	TF318916
1277375	TF318917
1354996	TF318918
1225394	TF318919
954478	TF318923
1075220	TF318925
1352039	TF318930
501819	TF318932
1321726	TF318934
373334	TF318935
1344817	TF318936
1352465	TF318940
1313129	TF318941
1349611	TF318943
681060	TF318944
773193	TF318951
1350185	TF318952
1007568	TF318955
1065459	TF318958
1343833	TF318959
543621	TF318961
764716	TF318964
1230255	TF318966
1347763	TF318968
379732	TF318971
1056578	TF318972
978165	TF318976
396897	TF318980
1346001	TF318983
1124626	TF318985
1145178	TF318987
911139	TF318988
1318951	TF318993
1352843	TF318997
1066649	TF318998
1293507	TF319012
1345361	TF319019
1307049	TF319021
1177036	TF319023
559914	TF319025
1340191	TF319027
1325113	TF319029
1341280	TF319034
1073295	TF319035
962777	TF319038
1347735	TF319042
774082	TF319043
1352051	TF319045
369494	TF319048
1349674	TF319050
1316511	TF319052
1335339	TF319058
1336582	TF319059
1328467	TF319063
1343537	TF319069
1268575	TF319071
1076548	TF319072
740753	TF319073
1351949	TF319078
617336	TF319087
1305852	TF319090
1345921	TF319099
638217	TF319100
1335449	TF319103
548322	TF319104
1335735	TF319113
912149	TF319114
975315	TF319116
1354259	TF319117
1288069	TF319120
1338563	TF319121
991545	TF319126
1341685	TF319130
1340983	TF319132
1328311	TF319135
1334866	TF319138
1348624	TF319139
1356690	TF319140
1349604	TF319142
1350465	TF319144
340421	TF319145
1342897	TF319146
1344833	TF319148
1052794	TF319159
342359	TF319168
1349121	TF319170
1352267	TF319172
1333138	TF319181
722328	TF319186
1327843	TF319188
1330248	TF319189
1345433	TF319191
1343721	TF319192
1353899	TF319193
1336054	TF319199
1348036	TF319203
1351715	TF319204
1333774	TF319205
1152450	TF319207
1325239	TF319213
1351589	TF319214
1348736	TF319216
1350598	TF319217
1344809	TF319218
1355866	TF319222
1344081	TF319223
1339203	TF319225
1347609	TF319227
441931	TF319230
1336673	TF319231
310948	TF319243
1337063	TF319248
1310824	TF319249
688718	TF319253
1354355	TF319254
1336923	TF319255
1011788	TF319257
1346065	TF319259
1227074	TF319262
990136	TF319271
1337963	TF319277
1352105	TF319288
1330391	TF319291
1356251	TF319292
889478	TF319308
1342633	TF319316
1352231	TF319317
1341406	TF319318
1337923	TF319320
1352747	TF319322
1329169	TF319328
1078291	TF319333
1340362	TF319335
423508	TF319337
1353617	TF319339
1352321	TF319354
724578	TF319356
965081	TF319359
1344585	TF319364
1350206	TF319366
1304657	TF319367
1335064	TF319373
1314659	TF319389
1352033	TF319390
1346853	TF319392
1345961	TF319393
818251	TF319394
1353779	TF319396
1311854	TF319398
1344921	TF319402
1273735	TF319404
1350647	TF319405
1346636	TF319406
1345153	TF319407
1337623	TF319409
1338173	TF319412
1253236	TF319413
1352675	TF319414
1286748	TF319416
1342817	TF319417
1345145	TF319419
1345689	TF319423
1248891	TF319424
1309924	TF319426
1271279	TF319427
1342529	TF319429
961817	TF319434
1348246	TF319435
1273108	TF319437
1351619	TF319438
1348162	TF319439
1227362	TF319442
1349345	TF319443
576238	TF319444
732940	TF319446
1354946	TF319447
1329832	TF319448
1336571	TF319449
1352831	TF319450
1345073	TF319453
1340785	TF319454
1355876	TF319459
1345593	TF319460
1288285	TF319461
1354271	TF319463
1356946	TF319465
1014609	TF319468
1319836	TF319471
1338093	TF319473
1334613	TF319476
1244836	TF319481
1352699	TF319483
1055718	TF319487
888139	TF319494
1319911	TF319496
1288393	TF319497
1354931	TF319499
1334569	TF319500
1112645	TF319504
1342641	TF319505
1355161	TF319507
1349072	TF319509
1345897	TF319510
1224620	TF319512
1340128	TF319515
1306593	TF319516
1354936	TF319518
1353911	TF319519
671018	TF319523
1109430	TF319527
1283496	TF319529
1355531	TF319530
1198619	TF319531
1340488	TF319532
406339	TF319552
315532	TF319554
1341442	TF319558
1329039	TF319561
1349464	TF319563
1352003	TF319567
1278694	TF319571
1332862	TF319575
1079370	TF319577
1319881	TF319578
1347791	TF319583
813372	TF319585
1344089	TF319587
1349100	TF319588
791353	TF319589
1323251	TF319591
1299398	TF319594
822046	TF319595
1301888	TF319599
1284859	TF319600
1328259	TF319602
1346233	TF319603
1345225	TF319604
1341190	TF319608
1349079	TF319615
1354307	TF319616
445813	TF319618
1115533	TF319627
1329936	TF319630
1339381	TF319631
1337123	TF319632
813840	TF319633
1357046	TF319639
1009224	TF319640
1325477	TF319643
1344713	TF319644
1348120	TF319645
710083	TF319651
1087970	TF319656
1329702	TF319659
1123595	TF319664
964985	TF319666
1303657	TF319672
1098528	TF319678
1059760	TF319684
701103	TF319686
860728	TF319689
1329806	TF319691
1291826	TF319694
1345673	TF319702
1350220	TF319705
1352663	TF319708
1328662	TF319709
1340677	TF319712
967001	TF319713
668098	TF319716
1354991	TF319718
1337803	TF319719
1339795	TF319726
1213319	TF319730
1323125	TF319735
547347	TF319736
1350157	TF319737
414757	TF319738
1344913	TF319739
1340668	TF319743
1030041	TF319744
1061294	TF319745
1335724	TF319749
1356061	TF319752
1341703	TF319754
459785	TF319755
1313707	TF319757
1091442	TF319763
1346361	TF319764
1340875	TF319766
1350724	TF319768
1352711	TF319772
835958	TF319778
289050	TF319780
1339213	TF319784
1333510	TF319785
1283699	TF319788
993033	TF319794
826951	TF319795
1256831	TF319797
415538	TF319798
1316319	TF319803
1344897	TF319804
1343801	TF319806
1328038	TF319810
1038644	TF319816
766781	TF319817
1322281	TF319818
667482	TF319820
433794	TF319821
1347133	TF319823
475211	TF319824
1336713	TF319828
1343977	TF319829
1351037	TF319831
1348701	TF319835
1021865	TF319837
908008	TF319843
1026815	TF319845
1222366	TF319846
1340920	TF319847
595445	TF319848
1348806	TF319851
1347665	TF319861
1344097	TF319862
1355506	TF319866
1335680	TF319875
1340596	TF319877
1350276	TF319879
1356136	TF319884
1173436	TF319885
1164098	TF319889
1349352	TF319893
1351601	TF319897
1354073	TF319900
1329065	TF319902
1352837	TF319905
1318191	TF319906
581926	TF319910
1337533	TF319911
1238088	TF319913
1350024	TF319915
622083	TF319919
1356642	TF319921
1289257	TF319922
655447	TF319923
1312670	TF319925
1320796	TF319927
1356674	TF319928
1340425	TF319930
1348330	TF319931
1331866	TF319933
1354151	TF319936
1341739	TF319943
1355401	TF319944
1269030	TF319947
1345889	TF319951
1338113	TF319954
1344145	TF319955
1351385	TF319958
1351811	TF319960
1355686	TF319963
1348498	TF319966
1349709	TF319968
1349289	TF319970
1342198	TF319972
1345801	TF319975
394975	TF319983
1350458	TF319984
1343649	TF319985
1345185	TF319986
1355451	TF319987
1353071	TF319988
1059588	TF319992
366218	TF319996
1335031	TF319997
1339741	TF320002
1340200	TF320005
1337313	TF320007
1339552	TF320008
1344241	TF320012
1311208	TF320014
1353221	TF320018
1088537	TF320024
1351001	TF320025
1342180	TF320031
1345513	TF320032
1319356	TF320035
1275385	TF320037
995916	TF320043
1298027	TF320046
1338343	TF320048
1044273	TF320052
1300256	TF320056
1340614	TF320058
1352489	TF320061
1346377	TF320065
1349695	TF320071
1331119	TF320073
1191315	TF320081
1351649	TF320082
1353755	TF320088
1060784	TF320091
1347784	TF320094
1343897	TF320097
1353905	TF320101
1344873	TF320103
1348617	TF320104
1340929	TF320107
1339885	TF320109
1349366	TF320111
1077876	TF320116
1338603	TF320118
1305453	TF320121
1356096	TF320125
1349632	TF320133
1354493	TF320135
1320706	TF320143
410572	TF320146
1355851	TF320147
1349422	TF320153
1320496	TF320157
440706	TF320158
552403	TF320166
1347637	TF320167
1307562	TF320170
1335955	TF320174
774844	TF320178
1352573	TF320181
1168633	TF320182
1341316	TF320184
865207	TF320185
1336703	TF320187
353440	TF320194
1267090	TF320195
1351019	TF320206
1341289	TF320212
1348911	TF320218
1340389	TF320219
1353227	TF320224
1018886	TF320226
1351901	TF320227
755802	TF320228
534463	TF320229
283412	TF320231
1351721	TF320232
1350640	TF320234
1340371	TF320235
959321	TF320237
1343033	TF320238
665938	TF320243
1312585	TF320248
1345569	TF320250
728913	TF320251
1295333	TF320257
1345609	TF320262
1346909	TF320268
931546	TF320270
1234200	TF320271
1341415	TF320272
1348582	TF320274
1348414	TF320276
1049319	TF320278
1344313	TF320280
1343449	TF320289
1341874	TF320290
1340632	TF320295
1316383	TF320298
943576	TF320301
557420	TF320308
1330066	TF320309
320749	TF320310
1334734	TF320316
1348148	TF320324
834390	TF320326
605813	TF320327
1354631	TF320335
507369	TF320336
1338573	TF320341
788643	TF320349
1333462	TF320357
1346559	TF320359
1074471	TF320363
356836	TF320364
681664	TF320374
1073883	TF320375
1252436	TF320379
1096711	TF320386
1343697	TF320395
1350444	TF320400
1338733	TF320401
1022855	TF320415
1303937	TF320416
874283	TF320418
1204944	TF320419
1113025	TF320422
1352171	TF320423
1346692	TF320429
917789	TF320442
906079	TF320443
1180108	TF320445
1355371	TF320446
711952	TF320448
1340803	TF320452
492509	TF320455
1353491	TF320456
509699	TF320463
1340443	TF320467
665318	TF320468
1353179	TF320469
569552	TF320471
1295117	TF320472
1343457	TF320473
1140255	TF320478
1264675	TF320479
1102222	TF320480
1042340	TF320485
1347427	TF320486
1208855	TF320494
411097	TF320495
1348190	TF320501
736795	TF320504
1342441	TF320507
1341712	TF320508
1354926	TF320509
977405	TF320511
1332442	TF320519
453684	TF320520
1347196	TF320521
1333102	TF320525
428556	TF320527
1350696	TF320528
1045230	TF320535
789508	TF320538
1274956	TF320541
1016975	TF320547
844375	TF320553
614091	TF320555
828421	TF320558
505241	TF320562
1347994	TF320566
1344857	TF320568
1345313	TF320570
1345721	TF320571
1346811	TF320573
1350983	TF320574
1345793	TF320576
388576	TF320582
657027	TF320584
1295141	TF320585
1349359	TF320589
1325015	TF320590
1352417	TF320593
1354133	TF320596
1286412	TF320602
1343425	TF320604
1354391	TF320607
1339597	TF320608
699058	TF320619
944654	TF320627
1336109	TF320630
1353035	TF320632
1081766	TF320636
1335372	TF320639
1343497	TF320640
970169	TF320641
1298980	TF320642
1348547	TF320645
1342315	TF320648
743868	TF320650
893598	TF320659
529410	TF320661
464210	TF320666
1350808	TF320667
1079702	TF320678
1153704	TF320679
592232	TF320680
1011151	TF320686
1005728	TF320689
1335262	TF320692
1060018	TF320703
697735	TF320705
612893	TF320710
1351745	TF320713
1351913	TF320714
1348764	TF320720
1036004	TF320727
1343857	TF320729
1100818	TF320732
479488	TF320736
1313639	TF320744
1354229	TF320751
1006004	TF320752
270261	TF320754
709363	TF320759
1349842	TF320762
1217743	TF320767
1342537	TF320778
1343865	TF320786
964025	TF320797
991076	TF320801
1346297	TF320808
493599	TF320809
882212	TF320813
1062144	TF320816
782046	TF320819
1333186	TF320823
1348442	TF320826
1350556	TF320828
1325981	TF320831
1349884	TF320833
1347525	TF320836
412407	TF320837
887724	TF320841
1308520	TF320843
1355586	TF320854
922889	TF320855
838632	TF320856
1352135	TF320857
1343225	TF320858
702854	TF320864
1350947	TF320869
1331223	TF320874
1348183	TF320876
1326821	TF320880
1011515	TF320881
1341577	TF320882
1071363	TF320884
1343145	TF320886
1351877	TF320891
1355701	TF320894
1351829	TF320898
1343953	TF320899
1331398	TF320900
1350619	TF320905
1250162	TF320906
1343185	TF320911
1348435	TF320925
439971	TF320926
1349541	TF320931
1305567	TF320932
1350766	TF320933
1353659	TF320940
1281895	TF320942
1339930	TF320944
1316479	TF320945
1336693	TF320946
1339669	TF320948
1355796	TF320953
989760	TF320954
658916	TF320966
1355496	TF320970
1118683	TF320973
1343025	TF320989
486809	TF320995
1108737	TF320996
1338263	TF320997
923289	TF321001
1347532	TF321004
1343337	TF321008
1353851	TF321012
1348463	TF321017
1341235	TF321019
1341838	TF321031
1334635	TF321032
1354397	TF321044
1319056	TF321046
1335185	TF321049
1048449	TF321050
1347434	TF321051
1217042	TF321057
1325799	TF321068
1065204	TF321072
802624	TF321074
1321711	TF321076
1346217	TF321082
1342234	TF321089
1342873	TF321090
1347161	TF321093
1352081	TF321099
1351637	TF321100
1347280	TF321103
726118	TF321110
1347140	TF321113
1336274	TF321115
1346573	TF321121
1353389	TF321122
663919	TF321123
1344009	TF321128
1351175	TF321130
1353437	TF321135
1342045	TF321137
310236	TF321143
1346895	TF321145
855898	TF321146
1339444	TF321155
936100	TF321158
1343969	TF321161
801304	TF321170
1342162	TF321179
1334316	TF321183
1352405	TF321185
1354751	TF321188
1350871	TF321193
1151262	TF321196
785791	TF321199
1344281	TF321202
1335306	TF321203
945340	TF321211
1347511	TF321218
1333702	TF321219
1347602	TF321227
1344481	TF321232
1352207	TF321234
967865	TF321235
1353371	TF321244
1349856	TF321245
1339435	TF321249
1356151	TF321251
1047492	TF321258
1348659	TF321261
1336186	TF321262
1115608	TF321264
1349527	TF321266
1340749	TF321268
1309510	TF321274
1355911	TF321276
1353323	TF321283
1332154	TF321284
1205209	TF321294
570674	TF321302
1348029	TF321303
708499	TF321304
1344049	TF321308
1191819	TF321310
1348680	TF321311
1349646	TF321313
1313826	TF321321
906487	TF321323
1285460	TF321324
1353965	TF321329
799624	TF321331
1282435	TF321332
832486	TF321334
1343329	TF321335
1251146	TF321338
1316879	TF321339
1345977	TF321341
1348890	TF321342
1339615	TF321343
1344865	TF321347
582290	TF321348
1042780	TF321349
1353215	TF321350
1351151	TF321354
1336843	TF321355
1088375	TF321359
852550	TF321360
1347413	TF321362
1351823	TF321364
1344641	TF321367
704449	TF321369
1340938	TF321374
1351451	TF321380
363820	TF321382
1324357	TF321388
1341073	TF321392
1335240	TF321395
874703	TF321400
1280635	TF321403
1293907	TF321407
1348932	TF321408
495340	TF321410
316931	TF321411
1342689	TF321413
1351457	TF321416
1352285	TF321418
1242988	TF321419
1356166	TF321424
713811	TF321435
670253	TF321436
863829	TF321438
935902	TF321442
1333846	TF321443
1338353	TF321445
1344785	TF321447
629302	TF321449
1347126	TF321450
1350892	TF321453
1347007	TF321454
1344601	TF321455
1352507	TF321462
1259183	TF321463
1347168	TF321465
1353341	TF321468
1302182	TF321477
1355336	TF321478
1318063	TF321490
1331854	TF321491
479040	TF321496
1201609	TF321497
1351799	TF321498
398807	TF321504
1345001	TF321505
1342036	TF321512
1337913	TF321524
1147728	TF321525
1305795	TF321536
1346839	TF321539
1353719	TF321540
1340830	TF321545
1348771	TF321550
1335284	TF321554
1331314	TF321557
1343313	TF321558
1333930	TF321561
1344041	TF321565
1340326	TF321569
701395	TF321571
1349457	TF321572
1333054	TF321577
1307809	TF321591
1343745	TF321592
327902	TF321598
996009	TF321599
1350255	TF321602
1134190	TF321608
1347749	TF321613
1333114	TF321616
1299948	TF321623
1277503	TF321630
1346017	TF321633
614604	TF321640
885852	TF321641
1334195	TF321642
1350521	TF321643
1348883	TF321645
1348309	TF321646
981582	TF321650
1152186	TF321660
1348141	TF321662
521810	TF321665
689463	TF321667
571418	TF321672
1344609	TF321678
1327031	TF321680
501174	TF321684
1350395	TF321690
956127	TF321692
1331362	TF321698
1351763	TF321700
1352957	TF321702
450606	TF321703
1330482	TF321704
1339327	TF321709
828534	TF321717
1347294	TF321727
1347910	TF321730
1334151	TF321739
1328519	TF321747
1352687	TF321755
1354037	TF321756
1313588	TF321757
1351271	TF321758
1339003	TF321759
1349219	TF321767
365620	TF321769
929566	TF321770
1336753	TF321772
1350136	TF321775
1344217	TF321776
1289311	TF321793
1347469	TF321799
1323629	TF321802
1344441	TF321804
1331842	TF321814
324185	TF321823
1341478	TF321829
1348918	TF321832
1351775	TF321834
1049580	TF321837
729469	TF321839
660799	TF321840
1348876	TF321841
1347308	TF321850
1291592	TF321852
1350472	TF321856
1167278	TF321859
1069935	TF321860
1351025	TF321866
1346755	TF321871
483938	TF321873
1350038	TF321880
1356091	TF321881
1349184	TF321887
1347028	TF321892
1352027	TF321896
1082586	TF321898
1353485	TF321903
1351187	TF321904
938872	TF321907
1053310	TF321918
1335801	TF321925
