Page_Name	Entrez_ID
SDCBP	6386
RPS17	6218
Secreted_frizzled-related_protein_1	6422
SFRS14	10147
RRN3	54700
SCAND1	51282
RUNX2	860
SFRS11	9295
Rnd1	27289
SERPINE2	5270
SDC4	6385
ROCK1	6093
RP11-217H1.1	84061
SEC22B	9554
RPS6KB2	6199
RNF5	6048
RPL27	6155
SEC24D	9871
SAT2	112483
SATB1	6304
SF3A1	10291
SAR1B	51128
SEPT9	10801
SDCCAG8	10806
SF1_%28gene%29	7536
SEMG2	6407
SERTAD1	29950
RPL11	6135
Secretoneurin	1114
SGK3	23678
SFRP5	6425
RPL37A	6168
S1PR5	53637
SCYE1	9255
Sacsin	26278
RPP14	11102
RPS9	6203
RYR3	6263
RRAGA	10670
RNASEH2A	10535
SERPINA2	390502
SEC16B	89866
SECISBP2	79048
RRP15	51018
SF3B1	23451
SCN3B	55800
SERINC3	10955
RSPH1	89765
RNR1	6052
RNF8	9025
RUNX1T1	862
S100A3	6274
SGMS1	259230
Sequestosome_1	8878
SCAMP2	10066
SAFB	6294
SERPINB8	5271
RRBP1	6238
RPS27A	6233
SCNN1G	6340
RPL10	6134
RPE65	6121
RTKN	6242
SGCA	6442
RIPK3	11035
SDPR	8436
RNASEN	29102
SEPW1	6415
Serum_response_factor	6722
SFRS12	140890
Roxan_%28protein%29	23264
RPS6KA2	6196
SFXN1	94081
S100P	6286
SEMA4D	10507
SASH1	23328
SAMM50	25813
SEC16A	9919
SEC31A	22872
S100A12	6283
S100_calcium_binding_protein_A8	6279
RRS1	23212
SGCD	6444
SDK2	54549
RRM1	6240
RNF213	57674
Sarcolipin	6588
ROBO2	6092
RWDD2B	10069
RPS4X	6191
SEPT7	989
SALL4	57167
RPL15	6138
SDC3	9672
RPN1	6184
RPL8	6132
SERPINB1	1992
RNF146	81847
SEPN1	57190
SCN3A	6328
SCYL1	57410
RSU1	6251
RRAGC	64121
RNR3	6054
RNR4	6055
SENP1	29843
SETD2	29072
Sec61_alpha_1	29927
SERINC1	57515
RYBP	23429
SART1	9092
ROR1	4919
RPS11	6205
SEMA4F	10505
SELT	51714
SBF2	81846
RNF24	11237
RPS15	6209
RSL1D1	26156
RPS26	6231
RPL39	6170
SFRS18	25957
SAE1	10055
SEMA4B	10509
RNF20	56254
SEC24B	10427
SGCB	6443
SFTPA2B	6436
RNASEL	6041
RNF2	6045
RPS6KA5	9252
RUNDC3A	10900
RPS6KA4	8986
RPLP2	6181
SEZ6	124925
RPAP2	79871
SFRS2	6427
SEPT6	23157
SGOL1	151648
SDHA	6389
SERPINI1	5274
Rnd3	390
SELS_%28gene%29	55829
RNASE1	6035
SEMA7A	8482
RPS21	6227
SETDB1	9869
RPP38	10557
SGTA	6449
SENP2	59343
SEMA3B	7869
SCGB1D2	10647
SGPP1	81537
Serotonin_transporter	6532
Renin	5972
SFRS4	6429
SFRP2	6423
RMRP	6023
SCAMP1	9522
RPS2	6187
SDCBP2	27111
RNASEH1	246243
SAP18	10284
SEMA4C	54910
SCN2B	6327
RPS15A	6210
RNA_binding_motif_protein%2C_Y-linked%2C_family_1%2C_member_A1	5940
S100A11	6282
RPS13	6207
SFRS17A	8227
SECTM1	6398
SESTD1	91404
RPL7A	6130
SCFD1	23256
SCNN1D	6339
RRM2B	50484
SGCG	6445
SCP2	6342
RPL13A	23521
RNF38	152006
RPH3A	22895
RPH3AL	9501
SCNN1A	6337
SCGB3A1	92304
SDHD	6392
SEC13	6396
SEC24C	9632
RTN3	10313
RPL17	6139
SAP30	8819
SACM1L	22908
SCAMP3	10067
RPL13	6137
SAP130	79595
RNR5	6056
SERPINA4	5267
RRAD	6236
SERF2	10169
ROM1	6094
RUVBL2	10856
SERPINB3	6317
RPL37	6167
S1PR1	1901
Sclerostin	50964
RPS29	6235
Semenogelin_I	6406
RNH1	6050
SCN1B	6324
RPA4	29935
SC65	10609
SFRS5	6430
SF3B5	83443
SERPINB4	6318
RNF7	9616
SCN4B	6330
SERPINB9	5272
SGPL1	8879
ROBO4	54538
RNF10	9921
RN5S1%40	6025
SERPINB13	5275
SEC14L2	23541
SCG2	7857
SEC23IP	11196
SESN1	27244
RPL10L	140801
RPP30	10556
RUNX3	864
SBDS	51119
RPE_%28gene%29	6120
SART3	9733
RPS5	6193
RSPO3	84870
SENP6	26054
SEC61B	10952
RSF1	51773
S100_calcium-binding_protein_A1	6271
SEPT4	5414
RSPO1	284654
RIPK4	54101
SCZD4	6379
RPL26	6154
SAT1_%28gene%29	6303
SAMHD1	25939
SEMA3A	10371
RPS23	6228
SAC3D1	29901
RNF25	64320
RRP9	9136
S100A9	6280
RSPH6A	81492
RPS25	6230
RPL27A	6157
SFRS9	8683
SF3B4	10262
RPL22	6146
SENP8	123228
RNF13	11342
SEC14L1	6397
SF3B3	23450
SCAMP5	192683
SFPQ	6421
S1PR3	1903
SERPINA9	327657
SATB2	23314
RP6-213H19.1	51765
RSPH10B	728194
Sex_hormone-binding_globulin	6462
RNF216	54476
SCO1	6341
RPLP0	6175
SEPT1	1731
RPS24	6229
S100A4	6275
SGCZ	137868
SEZ6L	23544
RPL23A	6147
RNF41	10193
SFRS16	11129
RNUXA	51808
Ryanodine_receptor_2	6262
RPL18	6141
RSPH9	221421
S1PR2	9294
SEPT8	23176
RRAS2	22800
SH2B1	25970
RNF31	55072
SCNN1B	6338
ROBO3	64221
RPA2	6118
SCRIB	23513
RPL30	6156
RPS16	6217
SEC22A	26984
SENP7	57337
RPS27	6232
RNF123	63891
RPS3A	6189
RPS3	6188
SERPINI2	5276
SEC23A	10484
RNASET2	8635
RIPK5	25778
S100G	795
RRH	10692
RPLP1	6176
RPS4Y1	6192
Secretin_receptor	6344
RNF122	79845
RNF34	80196
S100A10	6281
RPS20	6224
SAA2	6289
SCG3	29106
RIT1	6016
RPS6KA3	6197
RPAIN	84268
RREB1	6239
RNPS1	10921
RUNX1	861
RNU2	6066
SCN8A	6334
RTN2	6253
RP1	6101
RPL21	6144
RPL23	9349
RNF39	80352
SCG5	6447
SMYD4	114826
SPI1	6688
Sigma-1_receptor	10280
SNX1	6642
SLC22A4	6583
SHB_%28gene%29	6461
SLC3A2	6520
SLC25A31	83447
SIL1	64374
SPTB	6710
Sodium-hydrogen_exchange_regulatory_cofactor_2	9351
SLMAP	7871
SLC35C1	55343
SLC25A27	9481
SPR_%28gene%29	6697
SMC5	23137
SNX17	9784
SH3RF1	57630
SLPI	6590
SOX21	11166
SOS1	6654
SIPA1L1	26037
SMARCA5	8467
SPEF1	25876
SOCS6	9306
SLC4A8	9498
SNTB1	6641
SLCO3A1	28232
SPG21	51324
Sobp	55084
SLC16A4	9122
SMOX	54498
SLC34A3	142680
SPRY1	10252
SMPD3	55512
SOX5	6660
Somatostatin	6750
SLBP	7884
SPIN1	10927
SHC2	25759
SLC1A5	6510
SKP2	6502
SMC6	79677
SOD3	6649
SLC19A3	80704
SLC17A8	246213
SLC4A5	57835
SLC6A15	55117
SKIL	6498
SH3BP5	9467
SPEF2	79925
Somatostatin_receptor_5	6755
Small_heterodimer_partner	8431
SLU7	10569
SLC22A11	55867
SMN2	6607
SLC3A1	6519
Smoothened	6608
SLC34A2	10568
SIX3	6496
SOX2OT	347689
SHC3	53358
SLC27A2	11001
Signal-regulatory_protein_alpha	140885
SLC26A7	115111
SH3BGRL3	83442
SPOP	8405
SIRT6	51548
SMS_%28gene%29	6611
SLC44A2	57153
SPTAN1	6709
SLC2A9	56606
Sp7_transcription_factor	121340
SNX15	29907
SNAP29	9342
Small_ubiquitin-related_modifier_1	7341
SOX13	9580
SOX11	6664
SNX4	8723
SIRPG	55423
SLC12A7	10723
SPRED3	399473
SLC22A2	6582
SMARCB1	6598
SOX18	54345
SLC39A10	57181
SLITRK5	26050
SLC7A7	9056
SLC27A5	10998
Sodium%E2%80%93hydrogen_antiporter_1	6548
SIT1	27240
SMTN	6525
SLIT2	9353
SOX14	8403
SLC25A17	10478
SH3GL3	6457
SLC26A3	1811
SMG7	9887
SLC7A11	23657
Sialic_acid-binding_Ig-like_lectin_12	89858
SIRT2	22933
SPDYA	245711
SIGLEC10	89790
Sodium%E2%80%93hydrogen_antiporter_3	6550
SLC22A25	387601
Sonic_hedgehog	6469
SPRY3	10251
SPG11	80208
Sodium-iodide_symporter	6528
SNTG1	54212
SNAPC2	6618
SNN_%28gene%29	8303
SLC25A6	293
SLC30A4	7782
Spectrin%2C_alpha_1	6708
SLC24A5	283652
SMARCC2	6601
SH3GL1	6455
SOSTDC1	25928
SLC7A8	23428
SLC26A8	116369
SNF8	11267
SLC45A2	51151
SIAH1	6477
SLC4A11	83959
SLC27A1	376497
SPPL2A	84888
SMYD3	64754
SLC37A4	2542
SMG1_%28gene%29	23049
SLC17A5	26503
SLCO1A2	6579
SHANK2	22941
SPTBN1	6711
Signal_transducing_adaptor_molecule	8027
SLC7A1	6541
SMPD4	55627
SPINLW1	57119
SPATA7	55812
Small_nuclear_ribonucleoprotein_polypeptide_E	6635
SLC9A11	284525
SPAM1	6677
SOX2	6657
Spondin_1	10418
SON	6651
SnRNP70	6625
SLC2A4RG	56731
SLC20A1	6574
SMARCAD1	56916
SMARCC1	6599
Sp1_transcription_factor	6667
SIGLEC9	27180
SPRR3	6707
SLC44A1	23446
SOD1	6647
SNRPB2	6629
SLC13A2	9058
SNRPG	6637
SH2D3A	10045
SNAG1	112574
SLC23A1	9963
Sortilin_1	6272
SLITRK6	84189
SNX2	6643
SLC10A2	6555
Sp4_transcription_factor	6671
SLC22A1	6580
SLC25A10	1468
SMARCE1	6605
Somatostatin_receptor_1	6751
SLC2A13	114134
SLC19A2	10560
SHPRH	257218
SLC2A14	144195
SP110	3431
SLC11A1	6556
SMARCD2	6603
SNW1	22938
SPAG6	9576
SNRPN_upstream_reading_frame_protein	8926
SLC5A1	6523
SKIV2L2	23517
SIM2	6493
SLC43A1	8501
SLITRK2	84631
SLC36A2	153201
SMUG1	23583
SOX3	6658
SLC2A10	81031
Sperm_associated_antigen_5	10615
SHANK1	50944
Sp3_transcription_factor	6670
SLC5A6	8884
SNAPAP	23557
SLC2A12	154091
SLC7A4	6545
Sjogren_syndrome_antigen_B	6741
SKIV2L	6499
SNAP25	6616
SLC25A11	8402
SNUPN	10073
SMARCA4	6597
Spastin	6683
SLA2	84174
SNAP91	9892
SLC20A2	6575
SMURF2	64750
Sodium-chloride_symporter	6559
SLC23A2	9962
SLAMF7	57823
SLC22A18	5002
SORBS2	8470
SOX12	6666
SND1	27044
SOX10	6663
SLC30A8	169026
Somatostatin_receptor_2	6752
SLC25A12	8604
SLC16A1	6566
SH3BP1	23616
SLC38A10	124565
SPAG1	6674
SLC22A7	10864
SMAP1	60682
SLC16A2	6567
SHCBP1	79801
SNIP1	79753
SH3GLB2	56904
SLC7A5	8140
SPINK1	6690
SNAPC4	6621
SLC27A6	28965
Sp8_transcription_factor	221833
SKP1A	6500
SPAG4L	140732
SPRR1A	6698
SLAMF1	6504
SLC12A8	84561
SLC6A6	6533
SLC4A7	9497
SH3GL2	6456
SLC17A1	6568
SPARCL1	8404
SLC45A3	85414
SH3BGR	6450
Small_nuclear_ribonucleoprotein_polypeptide_N	6638
SOX15	6665
SLCO1B3	28234
SOCS7	30837
SPINT2	10653
SLC15A2	6565
SH2D3C	10044
SLC13A3	64849
SOX8	30812
SLC35B2	347734
SLC12A9	56996
SIX2	10736
SLCO2A1	6578
SLC41A3	54946
SPINK2	6691
SH2B3	10019
SIN3A	25942
SILV	6490
SLC10A7	84068
SLC25A3	5250
SLC35C2	51006
SPRY4	81848
SLITRK1_%28gene%29	114798
SNRK	54861
SMEK2	57223
SPATS2L	26010
SNX27	81609
SPRY2	10253
SPATA5	166378
SLC22A12	116085
SNAI2	6591
SHFM1	7979
SLC36A1	206358
SLCO4A1	28231
Sodium-hydrogen_antiporter_3_regulator_1	9368
SLC16A3	9123
SPOCK1	6695
SLC5A4	6527
SMC1B	27127
SPHK2	56848
Small_nuclear_ribonucleoprotein_polypeptide_C	6631
SNX5	27131
SOX6	55553
SNAI1	6615
SK3	3782
SLC7A10	56301
SNCAIP	9627
SIGLEC5	8778
SLC44A4	80736
SNAP23	8773
SH2D4A	63898
Somatostatin_receptor_4	6754
SLIT3	6586
SLCO2B1	11309
Somatostatin_receptor_3	6753
SLIT1	6585
SLC10A1	6554
SOAT1	6646
SPRR1B	6699
SPAG9	9043
SKAP2	8935
Sirtuin_1	23411
SNRPA1	6627
SMU1	55234
Small_nuclear_ribonucleoprotein_polypeptide_F	6636
SLC1A4	6509
SLC14A2	8170
SIX1	6495
SHC1	6464
SLC1A1	6505
SLC38A3	10991
SLC25A19	60386
SNRPD3	6634
SNAPC3	6619
SLC22A9	114571
SMN1	6606
SIRT4	23409
SPSB1	80176
SLURP1	57152
SMARCA1	6594
SPPL2B	56928
SIAH2	6478
SLC25A21	89874
SLC35B4	84912
SLC7A3	84889
SMCP	4184
SLC1A2	6506
SLC6A20	54716
SLC6A19	340024
SIN3B	23309
SLC25A1	6576
SMG6	23293
SOCS5	9655
SLC12A6	9990
SNX9	51429
SLC32A1	140679
SLAMF8	56833
SLC22A8	9376
Sphingosine_kinase_1	8877
SMARCAL1	50485
SLC29A4	222962
SLFN11	91607
SLC5A3	6526
SLC2A7	155184
SLC2A11	66035
SPRED2	200734
SLC39A7	7922
SLC4A4	8671
SOD2	6648
Sphingomyelin_phosphodiesterase_1	6609
SORBS1	10580
SLC22A5	6584
SLC38A2	54407
SLC7A6	9057
SLAMF6	114836
SPACA3	124912
SPRED1	161742
SLC39A2	29986
SLC26A2	1836
SLC9A8	23315
SLC6A8	6535
SLC10A3	8273
SLC22A3	6581
SIRT3	23410
SMCR7L	54471
SHFM3P1	26226
SMOC2	64094
SMARCD1	6602
SLC25A37	51312
SLC31A2	1318
SLC31A1	1317
SMC3	9126
SPRR2A	6700
SPEG	10290
SIPA1	6494
SPG7	6687
SLC4A2	6522
Sp2_transcription_factor	6668
SPA17	53340
SLC38A1	81539
SLC26A6	65010
SLC14A1	6563
SPAG11B	10407
SLC9A2	6549
SIRPB1	10326
SH3KBP1	30011
SIX5	147912
SNX13	23161
SLC19A1	6573
SPAG7	9552
SLC2A6	11182
SLC7A2	6542
SPG20	23111
SLC9A5	6553
SIGLEC8	27181
SNF1LK	150094
SHOX2	6474
SMC4	10051
SH3GLB1	51100
Small_nuclear_ribonucleoprotein_D2	6633
SPOCK2	9806
SPDEF	25803
SLC16A10	117247
SLC6A18	348932
SPEN	23013
SLC25A4	291
SH2D2A	9047
SLC30A7	148867
SIRT7	51547
SMURF1	57154
SIGIRR	59307
SLC27A4	10999
SHOC2	8036
SNX3	8724
SLC5A2	6524
SLC25A39	51629
SIVA1	10572
SH2B2	10603
SLC39A3	29985
SMC2	10592
Signal_recognition_particle_RNA	6029
SPTBN4	57731
SIM1	6492
SH3BP4	23677
Solute_carrier_family_35_%28CMP-sialic_acid_transporter%29%2C_member_A1	10559
SIX4	51804
SKAP1	8631
SKIP	51763
SH3TC2	79628
SMARCA2	6595
SHROOM3	57619
SORBS3	10174
SPAG8	26206
SIGLEC7	27036
SLC22A10	387775
SOX9	6662
SPINT1	6692
SNAPC1	6617
SMARCD3	6604
SHANK3	85358
SORD	6652
SPTBN2	6712
SLC47A1	55244
SH2D1B	117157
SLC35A2	7355
SNTB2	6645
SNX21	90203
SLC39A1	27173
SPC24	147841
SLC46A1	113235
SMPD2	6610
SLC47A2	146802
SOX4	6659
SKI_protein	6497
SOCS2	8835
SPATA2	9825
SLK_%28gene%29	9748
Small_nuclear_ribonucleoprotein_D1	6632
SLC6A14	11254
Small_nuclear_ribonucleoprotein_polypeptide_A	6626
SOAT2	8435
SLC4A3	6508
SPIB	6689
SOCS3	9021
SLC9A6	10479
SLC9A10	285335
SLC5A8	160728
SIPA1L2	57568
SNRPB	6628
SNAPC5	10302
Short_stature_homeobox_gene	6473
SLC25A14	9016
SH3PXD2A	9644
SMC1A	8243
SH2D1A	4068
SH3BGRL	6451
SLC30A1	7779
Sperm_protein_associated_with_the_nucleus%2C_X-linked%2C_family_member_A1	30014
SNF1LK2	23235
SLCO1B1	10599
SMG5	23381
SNX26	115703
SLC16A9	220963
SLC27A3	11000
SIRT5	23408
SPECC1	92521
SLC39A6	25800
Syntaxin_3	6809
STX7	8417
STMN3	50861
SSH2	85464
TCL1A	8115
SYTL1	84958
TEC_%28gene%29	7006
THOC5	8563
STATH	6779
STARD13	90627
TAAR9	134860
SYCP1	6847
SRCAP	10847
SYT9	143425
STOML2	30968
TAAR1	134864
TFR2	7036
TFDP1	7027
SUV39H2	79723
TFDP2	7029
SREBP_cleavage_activating_protein	22937
STRAP	11171
TFEB	7942
TAL2	6887
TFAP2A	7020
TFB1M	51106
THOC1	9984
THAP4	51078
STAMBPL1	57559
TCF7L1	83439
TCEB2	6923
STC2	8614
TAGLN	6876
TAS2R42	353164
TAF6	6878
Synaptophysin	6855
TEF_%28gene%29	7008
TBCA	6902
SYNGAP1	8831
TAS2R13	50838
Testicular_receptor_2	7181
TAX1BP1	8887
SRGN	5552
SYAP1	94056
TCEA2	6919
STARD3NL	83930
TAS2R12	266656
STAB1	23166
TAS2R39	259285
TGF_beta_receptor_1	7046
STK38L	23012
TAP1	6890
SSR4	6748
TADA3L	10474
TAS2R60	338398
SUPT16H	11198
STH_%28gene%29	246744
Terminal_deoxynucleotidyl_transferase	1791
SYT1	6857
SUPV3L1	6832
TAAR6	319100
ST6GALNAC2	10610
ST3GAL5	8869
TCF21_%28gene%29	6943
TAS2R38	5726
STARD10	10809
SSBP3	23648
TACC2	10579
STX16	8675
Thioredoxin	7295
SYN3	8224
THAP2	83591
TBX5_%28gene%29	6910
SSX2	6757
TEX10	54881
STARD7	56910
TAGLN3	29114
Thromboxane_receptor	6915
STRBP	55342
TESK1	7016
STAM2	10254
SSH1	54434
TCF4	6925
SUV420H1	51111
Telomerase_reverse_transcriptase	7015
TAF4	6874
TBX19	9095
THYN1	29087
TGM3	7053
SRY	6736
SULT1C3	442038
Thyrotropin_receptor	7253
STOM	2040
STK16	8576
Tafazzin	6901
SULT4A1	25830
SYNCRIP	10492
TENC1	23371
Thrombopoietin_receptor	4352
TEK_tyrosine_kinase	7010
Suppressor_of_cytokine_signaling_1	8651
STEAP1	26872
TELO2	9894
STT3B	201595
THBS4	7060
Tachykinin_receptor_1	6869
SYT5	6861
TBC1D1	23216
TFIP11	24144
STARD8	9754
TEKT1	83659
T-cell_surface_glycoprotein_CD3_epsilon_chain	916
TAF1B	9014
TAS2R5	54429
TCP11	6954
TAS2R7	50837
SRRM2	23524
SUHW4	54816
STAMBP	10617
TBR1	10716
TCF12	6938
Surfactant_protein_D	6441
TAF2	6873
STC1	6781
Tau_protein	4137
Stearoyl-CoA_desaturase-1	6319
THOC2	57187
SYT11	23208
SULT1A2	6799
Synapsin_I	6853
STK4	6789
SYT3	84258
Tachykinin_receptor_2	6865
Src_%28gene%29	6714
TAF15	8148
SUDS3	64426
STAT2	6773
STAT6	6778
TAS2R20	259295
Steroid_sulfatase	412
TGM4	7047
Tenascin_C	3371
THOC4	10189
TAF6L	10629
TAL1	6886
STX11	8676
TAS1R1	80835
TCEAL4	79921
Thyrotropin-releasing_hormone_receptor	7201
ST8SIA2	8128
Structure_specific_recognition_protein_1	6749
Carboxypeptidase_B2	1361
SULT1B1	27284
TBC1D3	84218
SUV39H1	6839
SUMF2	25870
SPTLC1	10558
Stratifin	2810
STK3	6788
SUB1	10923
SUPT7L	9913
TBL1XR1	79718
STK19	8859
TANK-binding_kinase_1	29110
SREBF1	6720
Survival_motor_neuron_domain_containing_1	10285
STRC	161497
T-cell_lymphoma_invasion_and_metastasis-inducing_protein_1	7074
SRD5A1	6715
TAC3	6866
TAAR3	9288
ST3GAL3	6487
STAG1	10274
SRPX2	27286
STX5	6811
Thymidylate_synthase	7298
STX1B	112755
STAG2	10735
TIAF1	9220
STAT5B	6777
TBL1X	6907
SVIL	6840
Testicular_receptor_4	7182
TAS2R4	50832
TAS2R8	50836
Thymic_stromal_lymphopoietin	85480
Tapasin	6892
TAF5L	27097
TAF11	6882
TCP10L	140290
SYT6	148281
STX2	2054
TFAM	7019
TCIRG1	10312
Squalene_monooxygenase	6713
TECTA	7007
SURF6	6838
SUGT1	10910
THOP1	7064
TGIF2	60436
SUMO4	387082
SRPK2	6733
TARBP1	6894
TBX22	50945
SV2B	9899
ST6GALNAC4	27090
TFEC	22797
TBC1D10A	83874
Thromboxane-A_synthase	6916
TBC1D15	64786
STXBP1	6812
SULF2	55959
Telethonin	8557
STOML1	9399
TGOLN2	10618
TDRD7	23424
SRXN1	140809
SRD5A3	79644
STRN4	29888
Thyroid_hormone_receptor_alpha	7067
Stem_cell_factor	4254
TAS2R46	259292
Synapsin_2	6854
SULT1A3	6818
STEAP3	55240
ST8SIA4	7903
SYT7	9066
TEAD4	7004
TEAD1	7003
STARD4	134429
SUFU	51684
TERF2	7014
TAF13	6884
TAC1	6863
SRRM1	10250
TFPI2	7980
SUCLA2	8803
TGF_beta_1	7040
SULT1C4	27233
TAX1BP3	30851
SYTL4	94121
TERF2IP	54386
TBRG1	84897
SSH3	54961
TEP1	7011
SPTBN5	51332
TBC1D4	9882
STRN3	29966
STAU2	27067
Thyroglobulin	7038
Teratocarcinoma-derived_growth_factor_1	6997
Thymine-DNA_glycosylase	6996
SUPT5H	6829
THRSP	7069
STMN2	11075
TCEB3	6924
SRPRB	58477
Sulfite_oxidase	6821
TAF7	6879
SYBL1	6845
SRI_%28gene%29	6717
STEAP2	261729
Tamm-Horsfall_protein	7369
TBCD	6904
TAF8	129685
TEAD3	7005
TAS2R31	259290
THBS3	7059
SYNPO	11346
SULT1E1	6783
TAS2R3	50831
Thrombin	2147
TCF3	6929
TAS2R43	259289
TAS2R50	259296
SSPO	23145
Sterol-C5-desaturase-like	6309
Succinate_dehydrogenase_complex_subunit_C	6391
TFCP2	7024
TAF12	6883
STAT3	6774
STAT1	6772
Survivin	332
SRGAP3	9901
Tartrate-resistant_acid_phosphatase	54
STK39	27347
SWAP70	23075
TBX21	30009
STARD5	80765
SRGAP1	57522
TC2N	123036
TAOK3	51347
TGS1	96764
SYNPO2	171024
TAAR5	9038
ST6GAL1	6480
TGF_beta_receptor_2	7048
SYTL2	54843
ST8SIA1	6489
SSFA2	6744
SYMPK	8189
SUCLG1	8802
SSX4_%28gene%29	6759
ST5_%28gene%29	6764
Thymidine_kinase_1	7083
TCF7L2	6934
TBC1D9	23158
SULT2B1	6820
TAAR2	9287
TBCE	6905
TDO2	6999
SUPT6H	6830
TCL1B	9623
TAS2R1	50834
SRPX	8406
TGFBR3	7049
STX8	9482
TAGLN2	8407
STK11	6794
THSD1	55901
SPTLC2	9517
TAS2R9	50835
TAF1A	9015
TCHP	84260
SSX1	6756
STK38	11329
TBCB	1155
THG1L	54974
SULT1C2	6819
TCF19	6941
TDRD3	81550
TAS1R3	83756
SURF4	6836
Survival_of_motor_neuron_protein-interacting_protein_1	8487
TEGT	7009
TAF10	6881
TESK2	10420
TARS_%28gene%29	6897
TGFB1I1	7041
SYT14	255928
SSBP1	6742
TAF9	6880
STUB1	10273
THAP1	55145
STX12	23673
Thymosin_beta-4%2C_Y-chromosomal	9087
STAU1	6780
TAAR8	83551
Thyroid_hormone_receptor_beta	7068
STK25	10494
Syntaxin_binding_protein_2	6813
STS-1_%28gene%29	84959
Stromal_cell-derived_factor-1	6387
TGF_alpha	7039
SULT1A1	6817
STIM2	57620
TBRG4	9238
THRAP3	9967
TFPT	29844
TFG_%28gene%29	10342
TAS2R30	259293
STK36	27148
TATA-binding_protein	6908
TFAP4	7023
TFB2M	64216
SUCNR1	56670
TGF_beta_2	7042
Thrombospondin_1	7057
TERF1	7013
STK24	8428
T-complex_1	6950
TAOK1	57551
TARP_%28gene%29	445347
SYCP3	50511
Thyroxine-binding_globulin	6906
T-cadherin	1012
Syk	6850
TAS2R16	50833
STCH	6782
STYK1	55359
Tetherin	684
TEAD2	8463
STX6	10228
TFRC	7037
STAP2	55620
Thiopurine_methyltransferase	7172
Tachykinin_receptor_3	6870
ST7	7982
TCEAL1	9338
TCEB1	6921
STRN	6801
TACC1	6867
THAP7	80764
TANK_%28gene%29	10010
TARBP2	6895
TACSTD2	4070
Tenascin-R	7143
TAOK2	9344
SSX2IP	117178
ST13	6767
ST3GAL4	6484
SYT2	127833
TAS2R10	50839
STX1A	6804
STAB2	55576
TBX2	6909
Tenascin_X	7148
SS18	6760
TAS2R41	259287
TAS2R45	259291
TECTB	6975
TAS2R40	259286
SUPT4H1	6827
Telomerase_RNA_component	7012
TAF5	6877
TAF1	6872
STIL	6491
SSX5	6758
SYNE2	23224
Syndecan_1	6382
TADA2L	6871
TBL3	10607
SUMF1	285362
TAF4B	6875
TDP1	55775
TAF9B	51616
SS18L1	26039
Thermogenin	7350
Steroidogenic_factor_1	2516
SV2A	9900
STXBP5	134957
TASP1	55617
SYNJ2BP	55333
SYT4	6860
Thymosin_%CE%B11	5757
TDRKH	11022
TAP2	6891
SURF1	6834
SSBP2	23635
SRD5A2	6716
TFAP2C	7022
TFAP2B	7021
SRPK1	6732
SUMO2	6613
STK40	83931
TGFBI	7045
STX4	6810
SRA1	10011
TCEA1	6917
TACC3	10460
Thymosin_beta-4	7114
STAP1	26228
SYPL1	6856
SSR2	6746
SUMO3	6612
SULF1	23213
SPZ1	84654
Thrombopoietin	7066
TAF1C	9013
TCF7	6932
TBX3	6926
THAP6	152815
STK10	6793
TAS1R2	80834
TAS2R14	50840
Stathmin	3925
STAT5A	6776
SYNGR1	9145
TFE3	7030
TECR	9524
SSR1	6745
Thymopoietin	7112
SYVN1	84447
THBS2	7058
Testin	26136
Syntrophin%2C_alpha_1	6640
SYNPR	132204
ST6GALNAC6	30815
TAS2R19	259294
Syntaxin_binding_protein_3	6814
TCF20	6942
TARDBP	23435
STX10	8677
SYT13	57586
TAF3	83860
Thrombomodulin	7056
STYXL1	51657
SUZ12	23512
TAC4	255061
ST6GALNAC1	55808
SREBF2	6721
STIM1	6786
TH1L	51497
Steroid_11-beta-hydroxylase	1584
TBPL1	9519
UBE2I	7329
TMEM25	84866
TOX4	9878
TLR_7	51284
TUBGCP5	114791
TNRC6A	27327
TMSB15B	286527
TLX1	3195
UBAP2	55833
Tissue_plasminogen_activator	5327
TMF1	7110
UBL3	5412
TPX2	22974
TSTA3	7264
TXNDC12	51060
TrkC_receptor	4916
TIMM8A	1678
TRPV5	56302
TMEPAI	56937
TIMM10	26519
TNK2	10188
Tuftelin	7286
TRIM31	11074
TRPC6	7225
TOLLIP	54472
TSPY1	7258
UBE2O	63893
TIP39	113091
TRAK2	66008
TMTC2	160335
TMEM1	7109
TUSC2	11334
TNFRSF14	8764
TLR_3	7098
UBL4A	8266
TNNT2	7139
TRPM3	80036
TNMD	64102
TNFSF13	8741
TRPM8	79054
TMEM130	222865
TMC8	147138
TRPM6	140803
TNIP2	79155
TRIM37	4591
TMED10	10972
TRIP13	9319
TRAF1	7185
TUBG2	27175
TSHB	7252
TSG-6	7130
TICAM2	353376
UBE2D2	7322
TRAF6	7189
TRAF3	7187
TPM1	7168
TLR9	54106
TRIB1	10221
TMEM184B	25829
TREM1	54210
TSEN34	79042
TRIP12	9320
UBE2G2	7327
TINAGL1	64129
U2AF2	11338
UBE2B	7320
TLK2	11011
TMED2	10959
TXLNB	167838
TXK_%28gene%29	7294
TrkB_receptor	4915
TRIM16	10626
TMEM106B	54664
TNNI3	7137
TXNL4B	54957
TTF2	8458
UBE1L2	55236
TJAP1	93643
TOR1AIP1	26092
TSPAN3	10099
Trefoil_factor_2	7032
TNFRSF21	27242
TPCN1	53373
TPCN2	219931
TUBA1C	84790
Ubiquitin_carboxyl-terminal_hydrolase_L5	51377
